ID_COTA;CODIGO_GRUPO;CODIGO_COTA;VERSAO;NUMERO_CONTRATO;CODIGO_PLANO_VENDA;NOME_PLANO_VENDA;SEGMENTO;VL_BEM_ADESAO;VL_BEM_ATUAL;CODIGO_BEM;DESCRICAO_BEM;DT_VENDA;DT_ADESAO;DT_CADASTRO;DT_PAGTO_PRIMEIRA_PARCELA;UF_CLIENTE;SITUACAO_GRUPO;DATA_CANCELAMENTO;CODIGO_REPRESENTANTE;CGC_CPF_REPRESENTANTE;Representante;CODIGO_EQUIPE;Equipe;CODIGO_FILIAL_VENDA;Filial;QTD_Parcela_Paga;COBRANCA_QT_PC_ATRASO;COBRANCA_QT_DIAS_ATRASO;COBRANCA_VALOR_COBRANCA;COBRANCA_VALOR_FUNDO_COMUM;COBRANCA_VALOR_TAXA_ADM;COBRANCA_VALOR_FUNDO_RESERVA;COBRANCA_VALOR_SEGURO_VIDA;COBRANCA_VALOR_MULTA;COBRANCA_DATA_SITUACAO;COBRANCA_CODIGO_SITUACAO;CONTEMPLACAO_DATA_CONTEMPLACAO;CONTEMPLACAO_PERCENTUAL_LANCE;CONTEMPLACAO_PARCELAS_LANCE;CONTEMPLACAO_MODALIDADE;CONTEMPLACAO_DESCRICAO_MODALIDADE;CONTEMPLACAO_LANCE_QUITACAO;CONTEMPLACAO_VALOR_LANCE;CONTEMPLACAO_VALOR_CREDITO;MOTIVO_CANCELAMENTO;DT_MTVO_CANCE;VALOR_FUNDO_COMUM_PAGO;VALOR_FUNDO_RESERVA_PAGO;VALOR_JUROS_PAGO;VALOR_TAXA_ADMINISTRACAO_PAGO;VALOR_SEGURO_PAGO;PERCENTUAL_TAXA_ADMINISTRACAO_TOTAL;PERCENTUAL_FUNDO_RESERVA_TOTAL;TIPO_REP;DT_CONTABILIZACAO_PARC1;Prazo_Cota
464490;1044;1400;2;22113050;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;104000;104000;3528;CREDITO AUTO 100;30/09/2025;30/09/2025;30/09/2025;01/10/2025;RO;ANDAMENTO;30/01/2026;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;936,59;151,22;710,75;28,5;46,12;0;30/01/2026 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/01/2026 00:00;145,4;27,4;0;683,4;44,34;21;2;GFT FILIAL - REPRES VENDA;02/10/2025 00:00;73
465298;1039;35;6;22113745;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;37338,3;37338,3;3276;CREDITO AUTO 34;03/10/2025;03/10/2025;03/10/2025;07/10/2025;PE;ANDAMENTO;30/01/2026;003131;01003229000142;INFINITE CORRETORA DE CREDITO vendas 02;3094;INFINITE CREDITO - GFT;18;SANDRO;1;0;0;398,76;64,37;305,53;12,44;16,42;0;30/01/2026 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/01/2026 00:00;61,21;11,25;0;276,92;15,61;20;2;GFT FILIAL - REPRES VENDA;08/10/2025 00:00;63
465780;1030;206;0;22114186;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;63097,62;63097,62;3141;CRÉDITO AUTO 55;06/10/2025;06/10/2025;06/10/2025;07/10/2025;SP;ANDAMENTO;;003827;12345678909;GFT PROMOTORA DE VENDAS LTDA***venda 208;3044;GFT PROMOTORA - GFT;18;SANDRO;2;2;57;507,19;32,5;431,27;15,21;28,21;0;16/01/2026 00:00;NN2;;;;;;;;;;;64,99;30,42;0;862,49;56,42;22;2;GFT - VENDA;08/10/2025 00:00;83
466098;1038;796;6;22114488;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;27396,88;27396,88;3246;CREDITO AUTO 25;07/10/2025;07/10/2025;07/10/2025;09/10/2025;RO;ANDAMENTO;07/11/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;286;51,42;213,68;8,85;12,05;0;07/11/2025 00:00;E00;;;;;;;;;SOLICITACAO CONSORCIADO;07/11/2025 00:00;51,42;8,85;0;213,7;12,05;20;2;GFT FILIAL - REPRES VENDA;10/10/2025 00:00;62
467688;608;75;0;22115981;937;TAB IMOVEL WL - 937 RED;IMOVEIS ;164620,63;164620,63;3072;CARTA DE CREDITO 120 - IMOVEL;15/10/2025;15/10/2025;15/10/2025;15/10/2025;RO;ANDAMENTO;;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;2;62;707,88;113,26;571,57;23,05;0;0;16/01/2026 00:00;SC2;;;;;;;;;;;164,62;23,05;0;1358,12;0;20;2;GFT FILIAL - REPRES VENDA;16/10/2025 00:00;143
471513;608;437;0;22119652;780;IMOVEL LINEAR - RED ;IMOVEIS ;116606,29;116606,29;3065;CARTA DE CREDITO 85 - IMOVEL;04/11/2025;04/11/2025;04/11/2025;05/11/2025;MS;ANDAMENTO;;004002;30679749000178;D C BARROS LTDA;402;D C BARROS;18;SANDRO;4;;;;;;;;;04/11/2025 00:00;N00;;;;;;;;;;;604,49;65,28;0;1352,6;51,28;20;2;GFT - REPRESENTANTE;06/11/2025 00:00;143
472278;1048;1069;0;22120392;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;30000;30000;3592;CREDITO AUTO 30;07/11/2025;07/11/2025;07/11/2025;10/11/2025;AM;ANDAMENTO;;004002;30679749000178;D C BARROS LTDA;402;D C BARROS;18;SANDRO;3;;;;;;;;;07/11/2025 00:00;N00;;;;;;;;;;;46,35;21,69;0;615,06;40,23;22;2;GFT - REPRESENTANTE;11/11/2025 00:00;83
473269;314;276;0;22121343;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;21000;21000;9107;CARTA DE CRÉDITO - MOTO 21;12/11/2025;12/11/2025;12/11/2025;12/11/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;26;343,2;35,7;283,5;5;19;0;16/01/2026 00:00;NN1;;;;;;;;;;;35,7;5;0;283,5;19;25;2;GFT - REPRESENTANTE;13/11/2025 00:00;84
448689;1043;538;3;22099775;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;41600;41600;3437;CREDITO AUTO 40;18/07/2025;18/07/2025;18/07/2025;21/07/2025;PE;ANDAMENTO;31/10/2025;003474;32723944000183;A B ALVES INVESTIMENTOS EM CREDITOS;3474;A B ALVES;18;SANDRO;1;0;0;369,82;55,83;284,31;11,23;18,45;0;10/11/2025 00:00;A00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 11:54;53,68;10,8;0;273,36;17,74;21;2;GFT - REPRESENTANTE;22/07/2025 00:00;74
449174;1043;627;2;22100250;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;72800;72800;3467;CREDITO AUTO 70;21/07/2025;21/07/2025;21/07/2025;22/07/2025;PE;ANDAMENTO;31/10/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;647,17;97,7;497,53;19,66;32,28;0;31/10/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;31/10/2025 00:00;93,94;18,9;0;478,38;31,04;21;2;GFT FILIAL - REPRES VENDA;23/07/2025 00:00;74
449976;1043;83;3;22100756;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;42640;42640;3438;CREDITO AUTO 41;24/07/2025;24/07/2025;24/07/2025;25/07/2025;PE;ANDAMENTO;28/11/2025;003388;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 2;3386;CAPITAL PRIME;18;SANDRO;1;0;0;384;62;291,41;11,68;18,91;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;59,62;11,23;0;280,18;18,18;21;2;GFT FILIAL - REPRES VENDA;28/07/2025 00:00;73
451220;1045;673;2;22101861;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;62676;62676;3539;CREDITO AUTO 60;30/07/2025;30/07/2025;30/07/2025;31/07/2025;PB;ANDAMENTO;30/12/2025;003045;17278571000195;GFT PROMOTORA DE VENDAS LTDA -VENDAS;3044;GFT PROMOTORA - GFT;18;SANDRO;2;0;0;513,21;61,38;409,62;15,6;26,61;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;122,82;31,22;1,3;820,51;53,22;21;2;GFT - WHITE LABEL;01/08/2025 00:00;77
453502;610;449;1;22102955;946;TAB IMOVEL L REDUZ ;IMOVEIS ;164666,88;164666,87;3380;CRÉDITO IMÓVEL 150;05/08/2025;05/08/2025;05/08/2025;05/08/2025;RO;ANDAMENTO;28/11/2025;003338;39339901000148;J.C.CONSORCIO LTDA;3338;J.C.CONSORCIO;18;SANDRO;1;0;0;889,13;94,38;707,85;17,15;69,75;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;94,38;17,15;0;707,87;69,75;21;2;GFT FILIAL-REPRESENTANTE;06/08/2025 00:00;183
454719;903;6;0;22104075;943;TAB 1 SERVIÇO - WL;SERVIÇOS;50000;50000;9068;SERVIÇOS 50;11/08/2025;11/08/2025;11/08/2025;12/08/2025;PE;ANDAMENTO;;003478;70182571000170;PORTAL NEGOCIOS E SOLUCOES CORRETORA DE ;3478;PORTAL;18;SANDRO;7;;;;;;;;;17/10/2025 00:00;N00;;;;;;;;;;;2614,95;312,55;2,18;4697,6;153,93;17;5;GFT FILIAL-REPRESENTANTE;13/08/2025 00:00;56
457383;608;13;10;22106532;926;TAB IMOVEL - WL 926;IMOVEIS ;82310,33;82310,33;3060;CARTA DE CREDITO 60 - IMOVEL;26/08/2025;26/08/2025;26/08/2025;28/08/2025;PE;ANDAMENTO;30/12/2025;003207;33358916000177;KR1 CONSULTORIA E CORRETORA DE SEGUROS ;3207;KR1 CONSULT - GFT;18;SANDRO;1;0;0;878,28;86,43;716,13;11,36;64,36;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;86,43;11,36;0;716,1;64,36;20;2;GFT - REPRESENTANTE;29/08/2025 00:00;145
459715;610;119;0;22108681;946;TAB IMOVEL L REDUZ ;IMOVEIS ;164666,88;164666,87;3380;CRÉDITO IMÓVEL 150;05/09/2025;05/09/2025;05/09/2025;08/09/2025;PE;ANDAMENTO;;003474;32723944000183;A B ALVES INVESTIMENTOS EM CREDITOS;3474;A B ALVES;18;SANDRO;1;;;;;;;;;17/09/2025 00:00;NCP;;;;;;;;;;;94,39;17,3;0;707,86;69,75;21;2;GFT - REPRESENTANTE;09/09/2025 00:00;182
460288;1043;307;2;22109230;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;41600;41600;3437;CREDITO AUTO 40;09/09/2025;09/09/2025;09/09/2025;12/09/2025;RO;ANDAMENTO;30/12/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;390,97;65,27;295,23;12,02;18,45;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 12:31;62,76;11,12;0;273,36;17,74;21;2;GFT FILIAL - REPRES VENDA;15/09/2025 00:00;72
461664;1033;7;10;22110533;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;50059,58;50059,58;3174;CRÉDITO AUTO 44;15/09/2025;15/09/2025;15/09/2025;18/09/2025;PE;ANDAMENTO;30/01/2026;003094;01003229000142;INFINITE CORRETORA DE CREDITO LTDA;3094;INFINITE CREDITO - GFT;18;SANDRO;1;0;0;665,91;232,63;390,47;21,33;21,48;0;30/01/2026 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/01/2026 00:00;232,62;21,33;0;390,47;21,48;17;2;GFT FILIAL-REPRESENTANTE;19/09/2025 00:00;47
463874;800;169;0;22112529;935;TAB PESADOS RED - WL GFT;CAMINHOES / ONIBUS;162747,98;162747,99;3039;CARTA DE CRÉDITO 120-CAMINHÃO;26/09/2025;26/09/2025;26/09/2025;29/09/2025;PE;ANDAMENTO;;003478;70182571000170;PORTAL NEGOCIOS E SOLUCOES CORRETORA DE ;3478;PORTAL;18;SANDRO;4;;;;;;;;;16/01/2026 00:00;N00;;;;;;;;;;;548,75;111,31;2,55;2733,98;0;18;2;GFT FILIAL-REPRESENTANTE;30/09/2025 00:00;117
464589;608;1117;0;22113134;937;TAB IMOVEL WL - 937 RED;IMOVEIS ;102887,91;102887,91;3063;CARTA DE CREDITO 75 - IMOVEL;30/09/2025;30/09/2025;30/09/2025;01/10/2025;RO;ANDAMENTO;;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;4;;;;;;;;;14/11/2025 00:00;N00;;;;;;;;;;;306,33;57,23;0,44;1920,48;181;20;2;GFT FILIAL - REPRES VENDA;02/10/2025 00:00;144
478535;1048;1790;0;22126385;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;50000;50000;3596;CREDITO AUTO 50;08/12/2025;08/12/2025;08/12/2025;08/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;29;772,2;85;675;12,2;0;0;13/01/2026 00:00;NN1;;;;;;;;;;;85;12,2;0;675;0;15;2;GFT - REPRESENTANTE;09/12/2025 00:00;82
478555;903;45;0;22126405;960;TAB SERVIÇO ATÉ 70M;SERVIÇOS;25000;25000;9063;SERVIÇOS 25;08/12/2025;08/12/2025;08/12/2025;08/12/2025;PR;ANDAMENTO;;003344;51407519000120;ATIVA AGENDAMENTO DE CONTRATOS LTDA;3344;ATIVA AGENDAMENTO - GFT;18;SANDRO;2;;;;;;;;;19/01/2026 00:00;N00;;;;;;;;;;;358,86;48,62;0;778,37;22;17;5;GFT FILIAL-REPRESENTANTE;09/12/2025 00:00;52
478580;1048;1815;1;22126428;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;60000;60000;3598;CREDITO AUTO 60;08/12/2025;08/12/2025;08/12/2025;08/12/2025;AM;ANDAMENTO;29/01/2026;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;0;0;970,02;102;810;14,64;43,38;0;29/01/2026 00:00;E00;;;;;;;;;SOLICITACAO CONSORCIADO;29/01/2026 00:00;102;14,64;0;810;43,38;15;2;GFT - REPRESENTANTE;09/12/2025 00:00;82
479683;1030;1064;0;22127476;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;103250,65;103250,65;3148;CRÉDITO AUTO 90;12/12/2025;12/12/2025;12/12/2025;12/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;26;1674,06;175,53;1393,91;25,5;79,12;0;16/01/2026 00:00;NN1;;;;;;;;;;;175,53;25,5;0;1393,88;79,12;22;2;GFT - REPRESENTANTE;15/12/2025 00:00;81
479828;314;624;0;22127621;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;15000;15000;9101;CARTA DE CRÉDITO - MOTO 15;13/12/2025;13/12/2025;13/12/2025;15/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;26;247,83;25,5;202,5;3,57;16,26;0;16/01/2026 00:00;NN1;;;;;;;;;;;25,5;3,57;0;202,5;16,26;25;2;GFT - REPRESENTANTE;15/12/2025 00:00;84
481246;1048;2562;0;22128953;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;60000;60000;3598;CREDITO AUTO 60;20/12/2025;20/12/2025;20/12/2025;20/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;102;14,82;0;810;45,98;22;2;GFT - REPRESENTANTE;22/12/2025 00:00;81
481249;800;205;0;22128956;826;TAB PESADOS L NV ;CAMINHOES / ONIBUS;149185,66;149185,65;3038;CARTA DE CRÉDITO 110-CAMINHÃO;20/12/2025;20/12/2025;20/12/2025;20/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;2;;;;;;;;;20/12/2025 00:00;N00;;;;;;;;;;;403,1;52,22;0;2685,34;229,48;18;2;GFT - REPRESENTANTE;22/12/2025 00:00;114
481518;1038;921;0;22129212;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;32876,25;32876,25;3251;CREDITO AUTO 30;23/12/2025;23/12/2025;23/12/2025;23/12/2025;BA;ANDAMENTO;;003926;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 228;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;23/12/2025 00:00;N00;;;;;;;;;;;72,82;11,15;0;253,15;14,1;17;2;GFT - VENDA;29/12/2025 00:00;59
482307;1042;204;0;22129939;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;74880;74880;3428;CREDITO AUTO 72;31/12/2025;31/12/2025;31/12/2025;31/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;31/12/2025 00:00;N00;;;;;;;;;;;149,76;22,39;0;1235,52;56,46;20;2;GFT - REPRESENTANTE;05/01/2026 00:00;67
482777;610;472;0;22130398;778;TAB1 IMOVEL ;IMOVEIS ;318355,97;318355,96;3394;CRÉDITO IMÓVEL 290;06/01/2026;06/01/2026;06/01/2026;06/01/2026;AM;ANDAMENTO;;004121;30866485000161;PAMELA MATIAS DA SILVA VENDAS 2;3970;PAMELA - GFT ;18;SANDRO;1;0;0;2338,12;314,85;1846,44;35,66;141,17;0;09/02/2026 00:00;SC0;;;;;;;;;;;247,04;35,66;0;2387,67;141,17;21;2;GFT - REPRESENTANTE VENDA;07/01/2026 00:00;178
482819;1045;111;0;22130434;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;64765,2;64765,2;3540;CREDITO AUTO 62;06/01/2026;06/01/2026;06/01/2026;06/01/2026;BA;ANDAMENTO;;004027;26463423000131;JONE RIVES RAMOS ALECRIM vendas 1;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;06/01/2026 00:00;N00;;;;;;;;;;;125,71;18;0;418,51;0;21;2;GFT - REPRESENTANTE VENDA;07/01/2026 00:00;72
482911;610;591;0;22130519;711;TAB IMOVEL LINEAR S/ ESTORNO;IMOVEIS ;160000;219494,19;3080;CARTA DE CREDITO 160 - IMOVEL;06/01/2026;06/01/2026;06/01/2026;06/01/2026;AM;ANDAMENTO;;004123;30866485000161;PAMELA MATIAS DA SILVA VENDAS 3;3970;PAMELA - GFT ;18;SANDRO;1;0;0;1167,01;118,72;960;17,92;70,37;0;09/02/2026 00:00;SC0;;;;;;;;;;;118,72;17,92;0;960;70,37;20;2;GFT - REPRESENTANTE VENDA;07/01/2026 00:00;178
478528;314;548;0;22126378;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;19000;19000;9105;CARTA DE CRÉDITO - MOTO 19;08/12/2025;08/12/2025;08/12/2025;08/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;2;;;;;;;;;08/12/2025 00:00;N00;;;;;;;;;;;64,6;9,04;0;513;36,16;25;2;GFT - REPRESENTANTE;09/12/2025 00:00;84
478548;1030;929;0;22126398;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;86042,21;86042,21;3145;CRÉDITO AUTO 75;08/12/2025;08/12/2025;08/12/2025;08/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;2;;;;;;;;;08/12/2025 00:00;N00;;;;;;;;;;;183,96;42,5;0;1112,01;76,92;22;2;GFT - REPRESENTANTE;09/12/2025 00:00;81
480865;1038;506;0;22128595;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;32876,25;32876,25;3251;CREDITO AUTO 30;18/12/2025;18/12/2025;18/12/2025;19/12/2025;PE;ANDAMENTO;;003926;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 228;3044;GFT PROMOTORA - GFT;18;SANDRO;2;;;;;;;;;18/12/2025 00:00;N00;;;;;;;;;;;145,64;22,29;0;506,29;28,2;17;2;GFT - VENDA;19/12/2025 00:00;59
481234;800;177;0;22128941;826;TAB PESADOS L NV ;CAMINHOES / ONIBUS;149185,66;149185,65;3038;CARTA DE CRÉDITO 110-CAMINHÃO;20/12/2025;20/12/2025;20/12/2025;20/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;20/12/2025 00:00;N00;;;;;;;;;;;201,55;26,11;0;1342,67;114,74;18;2;GFT - REPRESENTANTE;22/12/2025 00:00;114
481391;800;211;0;22129095;935;TAB PESADOS RED - WL GFT;CAMINHOES / ONIBUS;135623,31;135623,31;3037;CARTA DE CRÉDITO 100-CAMINHÃO;22/12/2025;22/12/2025;22/12/2025;22/12/2025;AM;ANDAMENTO;;004008;61663487000187;AGORA PROTEGE LIMITADA;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;22/12/2025 00:00;N00;;;;;;;;;;;132,24;23,73;0;569,61;0;18;2;GFT - REPRESENTANTE;23/12/2025 00:00;114
482263;314;825;0;22129895;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;19000;19000;9105;CARTA DE CRÉDITO - MOTO 19;30/12/2025;30/12/2025;30/12/2025;30/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;30/12/2025 00:00;N00;;;;;;;;;;;32,3;4,58;0;256,5;18,08;25;2;GFT - REPRESENTANTE;05/01/2026 00:00;83
482304;800;65;0;22129936;918;TAB PESADOS ;CAMINHOES / ONIBUS;149185,66;149185,65;3038;CARTA DE CRÉDITO 110-CAMINHÃO;31/12/2025;31/12/2025;31/12/2025;31/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;31/12/2025 00:00;N00;;;;;;;;;;;159,33;26,11;0;1372,51;0;18;2;GFT - REPRESENTANTE;05/01/2026 00:00;114
482374;1030;885;0;22130006;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;103250,65;103250,65;3148;CRÉDITO AUTO 90;02/01/2026;02/01/2026;02/01/2026;02/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;02/01/2026 00:00;N00;;;;;;;;;;;180,69;25,81;0;1393,88;79,12;22;2;GFT - REPRESENTANTE;05/01/2026 00:00;80
482828;610;522;0;22130442;780;IMOVEL LINEAR - RED ;IMOVEIS ;252489,2;252489,21;3388;CRÉDITO IMÓVEL 230;06/01/2026;06/01/2026;06/01/2026;07/01/2026;PE;ANDAMENTO;;003078;17278571001248;GFT PROMOTORA DE VENDAS LTDA - FILIAL;3078;GFT FILIAL PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;06/01/2026 00:00;N00;;;;;;;;;;;125,99;28,28;0;732,22;0;21;2;GFT FILIAL - WHITE LABEL;08/01/2026 00:00;178
483394;314;879;0;22130963;963;TAB MOTO 71 A 84M ;MOTOCICLETAS;15000;15000;9101;CARTA DE CRÉDITO - MOTO 15;08/01/2026;08/01/2026;08/01/2026;08/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;08/01/2026 00:00;N00;;;;;;;;;;;25,5;3,62;0;202,5;16,26;25;2;GFT - REPRESENTANTE;09/01/2026 00:00;83
483874;1030;1335;0;22131437;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;97514,5;97514,5;3147;CRÉDITO AUTO 85;12/01/2026;12/01/2026;12/01/2026;12/01/2026;AM;ANDAMENTO;;004123;30866485000161;PAMELA MATIAS DA SILVA VENDAS 3;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;12/01/2026 00:00;N00;;;;;;;;;;;170,65;24,38;0;1316,45;74,73;22;2;GFT - REPRESENTANTE VENDA;13/01/2026 00:00;80
484658;314;904;0;22132150;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;17000;17000;9103;CARTA DE CRÉDITO - MOTO 17;15/01/2026;15/01/2026;15/01/2026;15/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;28/01/2026 00:00;SC0;;;;;;;;;;;28,9;4,1;0;229,5;17,17;25;2;GFT - REPRESENTANTE;16/01/2026 00:00;83
486179;1045;57;0;22133540;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;41784;41784;3529;CREDITO AUTO 40;23/01/2026;23/01/2026;23/01/2026;26/01/2026;PE;ANDAMENTO;;003926;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 228;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;23/01/2026 00:00;N00;;;;;;;;;;;86,04;11,78;0;270;18,53;21;2;GFT - VENDA;27/01/2026 00:00;71
487161;314;63;0;22134461;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;16000;16000;9102;CARTA DE CRÉDITO - MOTO 16;28/01/2026;28/01/2026;28/01/2026;28/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;28/01/2026 00:00;N00;;;;;;;;;;;27,2;3,9;0;216;21,73;25;2;GFT - REPRESENTANTE;29/01/2026 00:00;82
487257;1048;1046;0;22134550;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;30000;30000;3592;CREDITO AUTO 30;29/01/2026;29/01/2026;29/01/2026;30/01/2026;PE;ANDAMENTO;;003926;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 228;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;34,89;7,5;0;193,86;13,41;22;2;GFT - VENDA;02/02/2026 00:00;80
487309;314;962;0;22134602;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;15000;15000;9101;CARTA DE CRÉDITO - MOTO 15;29/01/2026;29/01/2026;29/01/2026;29/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;25,5;3,66;0;202,5;21,27;25;2;GFT - REPRESENTANTE;30/01/2026 00:00;82
487335;314;964;0;22134627;963;TAB MOTO 71 A 84M ;MOTOCICLETAS;20000;20000;9106;CARTA DE CRÉDITO - MOTO 20;29/01/2026;29/01/2026;29/01/2026;29/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;34;4,88;0;270;23,56;25;2;GFT - REPRESENTANTE;30/01/2026 00:00;82
